nominal;data;curs;cdx
100;29.01.1999;26,7600;Казахстанский тенге
100;28.01.1999;26,6400;Казахстанский тенге
100;27.01.1999;26,8100;Казахстанский тенге
100;26.01.1999;26,9600;Казахстанский тенге
100;23.01.1999;26,7500;Казахстанский тенге
100;22.01.1999;26,7300;Казахстанский тенге
100;21.01.1999;26,3600;Казахстанский тенге
100;20.01.1999;27,0700;Казахстанский тенге
100;19.01.1999;26,3900;Казахстанский тенге
100;16.01.1999;25,8500;Казахстанский тенге
100;15.01.1999;25,3200;Казахстанский тенге
100;14.01.1999;25,7500;Казахстанский тенге
100;13.01.1999;26,6700;Казахстанский тенге
100;12.01.1999;27,2700;Казахстанский тенге
100;11.01.1999;26,5300;Казахстанский тенге
100;07.01.1999;28,5300;Казахстанский тенге
100;06.01.1999;24,6200;Казахстанский тенге
100;01.01.1999;24,5800;Казахстанский тенге
100;31.12.1998;24,5804;Казахстанский тенге
100;30.12.1998;24,5111;Казахстанский тенге
100;29.12.1998;24,9614;Казахстанский тенге
100;26.12.1998;23,1830;Казахстанский тенге
100;25.12.1998;23,6765;Казахстанский тенге
100;24.12.1998;24,4487;Казахстанский тенге
100;23.12.1998;24,6201;Казахстанский тенге
100;22.12.1998;24,9437;Казахстанский тенге
100;19.12.1998;24,7909;Казахстанский тенге
100;18.12.1998;24,7556;Казахстанский тенге
100;17.12.1998;24,6533;Казахстанский тенге
100;16.12.1998;24,2659;Казахстанский тенге
100;12.12.1998;24,1025;Казахстанский тенге
100;11.12.1998;23,7240;Казахстанский тенге
100;10.12.1998;24,1230;Казахстанский тенге
100;09.12.1998;24,5229;Казахстанский тенге
100;08.12.1998;24,4902;Казахстанский тенге
100;05.12.1998;23,5075;Казахстанский тенге
100;04.12.1998;22,6281;Казахстанский тенге
100;03.12.1998;22,3094;Казахстанский тенге
100;02.12.1998;21,9450;Казахстанский тенге
100;01.12.1998;21,5260;Казахстанский тенге
100;28.11.1998;21,5539;Казахстанский тенге
100;27.11.1998;21,0241;Казахстанский тенге
100;26.11.1998;21,0695;Казахстанский тенге
100;25.11.1998;21,0387;Казахстанский тенге
100;24.11.1998;20,7042;Казахстанский тенге
100;21.11.1998;20,4609;Казахстанский тенге
100;20.11.1998;20,7567;Казахстанский тенге
100;19.11.1998;20,5401;Казахстанский тенге
100;18.11.1998;20,5553;Казахстанский тенге
100;17.11.1998;20,4017;Казахстанский тенге
100;14.11.1998;19,9026;Казахстанский тенге
100;13.11.1998;19,3018;Казахстанский тенге
100;12.11.1998;18,9046;Казахстанский тенге
100;11.11.1998;18,8958;Казахстанский тенге
100;07.11.1998;18,2398;Казахстанский тенге
100;06.11.1998;18,5236;Казахстанский тенге
100;05.11.1998;18,9055;Казахстанский тенге
100;04.11.1998;18,9608;Казахстанский тенге
100;03.11.1998;19,2958;Казахстанский тенге
100;31.10.1998;19,5335;Казахстанский тенге
100;30.10.1998;19,5961;Казахстанский тенге
100;29.10.1998;19,9406;Казахстанский тенге
100;28.10.1998;20,3761;Казахстанский тенге
100;27.10.1998;20,3769;Казахстанский тенге
100;24.10.1998;20,4559;Казахстанский тенге
100;23.10.1998;20,5581;Казахстанский тенге
100;22.10.1998;20,6376;Казахстанский тенге
100;21.10.1998;20,7492;Казахстанский тенге
100;20.10.1998;20,9590;Казахстанский тенге
100;17.10.1998;19,0307;Казахстанский тенге
100;16.10.1998;16,6397;Казахстанский тенге
100;15.10.1998;15,9379;Казахстанский тенге
100;14.10.1998;18,4342;Казахстанский тенге
100;13.10.1998;19,3881;Казахстанский тенге
100;10.10.1998;19,4555;Казахстанский тенге
100;09.10.1998;19,4748;Казахстанский тенге
100;08.10.1998;19,5547;Казахстанский тенге
100;07.10.1998;19,5166;Казахстанский тенге
100;06.10.1998;19,5960;Казахстанский тенге
100;03.10.1998;19,7962;Казахстанский тенге
100;02.10.1998;19,8568;Казахстанский тенге
100;01.10.1998;19,7381;Казахстанский тенге
100;30.09.1998;19,9559;Казахстанский тенге
100;29.09.1998;19,8673;Казахстанский тенге
100;26.09.1998;19,7393;Казахстанский тенге
100;25.09.1998;19,4033;Казахстанский тенге
100;24.09.1998;19,6633;Казахстанский тенге
100;23.09.1998;20,2037;Казахстанский тенге
100;22.09.1998;20,4304;Казахстанский тенге
100;19.09.1998;20,4103;Казахстанский тенге
100;18.09.1998;18,2595;Казахстанский тенге
100;17.09.1998;15,5909;Казахстанский тенге
100;16.09.1998;12,0334;Казахстанский тенге
100;15.09.1998;10,8455;Казахстанский тенге
100;12.09.1998;14,2762;Казахстанский тенге
100;11.09.1998;16,0961;Казахстанский тенге
100;10.09.1998;19,7155;Казахстанский тенге
100;09.09.1998;26,2032;Казахстанский тенге
100;08.09.1998;23,7487;Казахстанский тенге
100;05.09.1998;21,4791;Казахстанский тенге
100;04.09.1998;17,0339;Казахстанский тенге
100;03.09.1998;16,2330;Казахстанский тенге
100;02.09.1998;13,7766;Казахстанский тенге
100;01.09.1998;11,8108;Казахстанский тенге
100;29.08.1998;10,0217;Казахстанский тенге
100;28.08.1998;9,9704;Казахстанский тенге
100;27.08.1998;9,9957;Казахстанский тенге
100;26.08.1998;10,0021;Казахстанский тенге
100;25.08.1998;9,0883;Казахстанский тенге
100;22.08.1998;8,9205;Казахстанский тенге
100;21.08.1998;8,9047;Казахстанский тенге
100;20.08.1998;8,8871;Казахстанский тенге
100;19.08.1998;8,7706;Казахстанский тенге
100;18.08.1998;8,2093;Казахстанский тенге
100;15.08.1998;8,0168;Казахстанский тенге
100;14.08.1998;8,0206;Казахстанский тенге
100;13.08.1998;8,0427;Казахстанский тенге
100;12.08.1998;8,0562;Казахстанский тенге
100;11.08.1998;8,0424;Казахстанский тенге
100;08.08.1998;8,0469;Казахстанский тенге
100;07.08.1998;8,0484;Казахстанский тенге
100;06.08.1998;8,0494;Казахстанский тенге
100;05.08.1998;8,0508;Казахстанский тенге
100;04.08.1998;8,0376;Казахстанский тенге
100;01.08.1998;8,0399;Казахстанский тенге
100;31.07.1998;8,0414;Казахстанский тенге
100;30.07.1998;8,0398;Казахстанский тенге
100;29.07.1998;8,0328;Казахстанский тенге
100;28.07.1998;8,0336;Казахстанский тенге
100;25.07.1998;8,0300;Казахстанский тенге
100;24.07.1998;8,0506;Казахстанский тенге
100;23.07.1998;8,0297;Казахстанский тенге
100;22.07.1998;8,0297;Казахстанский тенге
100;21.07.1998;8,0292;Казахстанский тенге
100;18.07.1998;8,0359;Казахстанский тенге
100;17.07.1998;8,0353;Казахстанский тенге
100;16.07.1998;8,0316;Казахстанский тенге
100;15.07.1998;8,0274;Казахстанский тенге
100;14.07.1998;8,0263;Казахстанский тенге
100;11.07.1998;8,0309;Казахстанский тенге
100;10.07.1998;8,0346;Казахстанский тенге
100;09.07.1998;8,0346;Казахстанский тенге
100;08.07.1998;8,0345;Казахстанский тенге
100;07.07.1998;8,0410;Казахстанский тенге
100;04.07.1998;8,0339;Казахстанский тенге
100;03.07.1998;8,0330;Казахстанский тенге
100;02.07.1998;8,0301;Казахстанский тенге
100;01.07.1998;8,0147;Казахстанский тенге
100;30.06.1998;8,0168;Казахстанский тенге
100;27.06.1998;8,0294;Казахстанский тенге
100;26.06.1998;8,0284;Казахстанский тенге
100;25.06.1998;8,0183;Казахстанский тенге
100;24.06.1998;8,0280;Казахстанский тенге
100;23.06.1998;8,0006;Казахстанский тенге
100;20.06.1998;8,0343;Казахстанский тенге
100;19.06.1998;8,0386;Казахстанский тенге
100;18.06.1998;8,0371;Казахстанский тенге
100;17.06.1998;8,0338;Казахстанский тенге
100;16.06.1998;8,0307;Казахстанский тенге
100;12.06.1998;8,0247;Казахстанский тенге
100;11.06.1998;8,0221;Казахстанский тенге
100;10.06.1998;8,0195;Казахстанский тенге
100;09.06.1998;8,0180;Казахстанский тенге
100;06.06.1998;8,0176;Казахстанский тенге
100;05.06.1998;8,0183;Казахстанский тенге
100;04.06.1998;8,0150;Казахстанский тенге
100;03.06.1998;8,0129;Казахстанский тенге
100;02.06.1998;8,0134;Казахстанский тенге
100;30.05.1998;8,0162;Казахстанский тенге
100;29.05.1998;8,0191;Казахстанский тенге
100;28.05.1998;8,0208;Казахстанский тенге
100;27.05.1998;8,0170;Казахстанский тенге
100;26.05.1998;8,0072;Казахстанский тенге
100;23.05.1998;8,0122;Казахстанский тенге
100;22.05.1998;8,0141;Казахстанский тенге
100;21.05.1998;8,0138;Казахстанский тенге
100;20.05.1998;8,0117;Казахстанский тенге
100;19.05.1998;8,0001;Казахстанский тенге
100;16.05.1998;7,9997;Казахстанский тенге
100;15.05.1998;7,9969;Казахстанский тенге
100;14.05.1998;7,9957;Казахстанский тенге
100;13.05.1998;7,9946;Казахстанский тенге
100;09.05.1998;7,9922;Казахстанский тенге
100;08.05.1998;7,9931;Казахстанский тенге
100;07.05.1998;7,9878;Казахстанский тенге
100;06.05.1998;7,9910;Казахстанский тенге
100;01.05.1998;8,0031;Казахстанский тенге
100;30.04.1998;8,0050;Казахстанский тенге
100;29.04.1998;8,0068;Казахстанский тенге
100;28.04.1998;8,0016;Казахстанский тенге
100;25.04.1998;8,0000;Казахстанский тенге
100;24.04.1998;7,9991;Казахстанский тенге
100;23.04.1998;8,0022;Казахстанский тенге
100;22.04.1998;8,0014;Казахстанский тенге
100;21.04.1998;8,0029;Казахстанский тенге
100;18.04.1998;8,0037;Казахстанский тенге
100;17.04.1998;8,0033;Казахстанский тенге
100;16.04.1998;7,9709;Казахстанский тенге
100;15.04.1998;7,9998;Казахстанский тенге
100;14.04.1998;7,9947;Казахстанский тенге
100;11.04.1998;7,9935;Казахстанский тенге
100;10.04.1998;7,9917;Казахстанский тенге
100;09.04.1998;7,9922;Казахстанский тенге
100;08.04.1998;7,9855;Казахстанский тенге
100;07.04.1998;7,9839;Казахстанский тенге
100;04.04.1998;7,9855;Казахстанский тенге
100;03.04.1998;7,9804;Казахстанский тенге
100;02.04.1998;7,9750;Казахстанский тенге
100;01.04.1998;7,9716;Казахстанский тенге
100;31.03.1998;7,9598;Казахстанский тенге
100;28.03.1998;7,9711;Казахстанский тенге
100;27.03.1998;7,9729;Казахстанский тенге
100;26.03.1998;7,9668;Казахстанский тенге
100;25.03.1998;7,9646;Казахстанский тенге
100;24.03.1998;7,9505;Казахстанский тенге
100;21.03.1998;7,9602;Казахстанский тенге
100;20.03.1998;7,9562;Казахстанский тенге
100;19.03.1998;7,9411;Казахстанский тенге
100;18.03.1998;7,9363;Казахстанский тенге
100;17.03.1998;7,9492;Казахстанский тенге
100;14.03.1998;7,9607;Казахстанский тенге
100;13.03.1998;7,9480;Казахстанский тенге
100;12.03.1998;7,9548;Казахстанский тенге
100;11.03.1998;7,9545;Казахстанский тенге
100;07.03.1998;7,9513;Казахстанский тенге
100;06.03.1998;7,9451;Казахстанский тенге
100;05.03.1998;7,9544;Казахстанский тенге
100;04.03.1998;7,9530;Казахстанский тенге
100;03.03.1998;7,9489;Казахстанский тенге
100;28.02.1998;7,9480;Казахстанский тенге
100;27.02.1998;7,9365;Казахстанский тенге
100;26.02.1998;7,9421;Казахстанский тенге
100;25.02.1998;7,9309;Казахстанский тенге
100;24.02.1998;7,9350;Казахстанский тенге
100;21.02.1998;7,9359;Казахстанский тенге
100;20.02.1998;7,9323;Казахстанский тенге
100;19.02.1998;7,9278;Казахстанский тенге
100;18.02.1998;7,9233;Казахстанский тенге
100;17.02.1998;7,9201;Казахстанский тенге
100;14.02.1998;7,9165;Казахстанский тенге
100;13.02.1998;7,9124;Казахстанский тенге
100;12.02.1998;7,9100;Казахстанский тенге
100;11.02.1998;7,9073;Казахстанский тенге
100;10.02.1998;7,9076;Казахстанский тенге
100;07.02.1998;7,9012;Казахстанский тенге
100;06.02.1998;7,8979;Казахстанский тенге
100;05.02.1998;7,8956;Казахстанский тенге
100;04.02.1998;7,8914;Казахстанский тенге
100;03.02.1998;7,8872;Казахстанский тенге
100;31.01.1998;7,8799;Казахстанский тенге
100;30.01.1998;7,8854;Казахстанский тенге
100;29.01.1998;7,8835;Казахстанский тенге
100;28.01.1998;7,8790;Казахстанский тенге
100;27.01.1998;7,8782;Казахстанский тенге
100;24.01.1998;7,8798;Казахстанский тенге
100;23.01.1998;7,8761;Казахстанский тенге
100;22.01.1998;7,8677;Казахстанский тенге
100;21.01.1998;7,8501;Казахстанский тенге
100;20.01.1998;7,8305;Казахстанский тенге
100;17.01.1998;7,8486;Казахстанский тенге
100;16.01.1998;7,8460;Казахстанский тенге
100;15.01.1998;7,8408;Казахстанский тенге
100;14.01.1998;7,8313;Казахстанский тенге
100;13.01.1998;7,8330;Казахстанский тенге
100;10.01.1998;7,8355;Казахстанский тенге
100;09.01.1998;7,8335;Казахстанский тенге
100;07.01.1998;7,8253;Казахстанский тенге
100;06.01.1998;7,8318;Казахстанский тенге
100;01.01.1998;7,8430;Казахстанский тенге
1;30.12.1997;78,4300;Казахстанский тенге
1;27.12.1997;77,7800;Казахстанский тенге
1;26.12.1997;78,5400;Казахстанский тенге
1;25.12.1997;78,5400;Казахстанский тенге
1;24.12.1997;78,4300;Казахстанский тенге
1;23.12.1997;78,4100;Казахстанский тенге
1;20.12.1997;78,0000;Казахстанский тенге
1;19.12.1997;78,6900;Казахстанский тенге
1;18.12.1997;78,3800;Казахстанский тенге
1;17.12.1997;78,3900;Казахстанский тенге
1;16.12.1997;78,3500;Казахстанский тенге
1;12.12.1997;78,3000;Казахстанский тенге
1;11.12.1997;78,2800;Казахстанский тенге
1;10.12.1997;78,2700;Казахстанский тенге
1;09.12.1997;78,2700;Казахстанский тенге
1;06.12.1997;78,2800;Казахстанский тенге
1;05.12.1997;77,7000;Казахстанский тенге
1;04.12.1997;77,6800;Казахстанский тенге
1;03.12.1997;77,6600;Казахстанский тенге
1;02.12.1997;77,6500;Казахстанский тенге
1;29.11.1997;77,6400;Казахстанский тенге
1;28.11.1997;77,6500;Казахстанский тенге
1;27.11.1997;77,7100;Казахстанский тенге
1;26.11.1997;77,6500;Казахстанский тенге
1;25.11.1997;77,6200;Казахстанский тенге
1;22.11.1997;77,6200;Казахстанский тенге
1;21.11.1997;77,7800;Казахстанский тенге
1;20.11.1997;77,7500;Казахстанский тенге
1;19.11.1997;77,7100;Казахстанский тенге
1;18.11.1997;77,6800;Казахстанский тенге
1;15.11.1997;77,6700;Казахстанский тенге
1;14.11.1997;77,7000;Казахстанский тенге
1;13.11.1997;77,6600;Казахстанский тенге
1;12.11.1997;77,8400;Казахстанский тенге
1;11.11.1997;77,8400;Казахстанский тенге
1;07.11.1997;77,7700;Казахстанский тенге
1;06.11.1997;77,7700;Казахстанский тенге
1;05.11.1997;77,8000;Казахстанский тенге
1;04.11.1997;77,5000;Казахстанский тенге
1;01.11.1997;77,5000;Казахстанский тенге
1;31.10.1997;77,5000;Казахстанский тенге
1;30.10.1997;77,5000;Казахстанский тенге
1;29.10.1997;77,5300;Казахстанский тенге
1;28.10.1997;77,5100;Казахстанский тенге
1;25.10.1997;77,5400;Казахстанский тенге
1;24.10.1997;77,6800;Казахстанский тенге
1;23.10.1997;77,6500;Казахстанский тенге
1;22.10.1997;77,6000;Казахстанский тенге
1;21.10.1997;77,5600;Казахстанский тенге
1;18.10.1997;77,6500;Казахстанский тенге
1;17.10.1997;77,5000;Казахстанский тенге
1;16.10.1997;77,4800;Казахстанский тенге
1;15.10.1997;77,4500;Казахстанский тенге
1;14.10.1997;77,4400;Казахстанский тенге
1;11.10.1997;77,4300;Казахстанский тенге
1;10.10.1997;77,4300;Казахстанский тенге
1;09.10.1997;77,4300;Казахстанский тенге
1;08.10.1997;77,4200;Казахстанский тенге
1;07.10.1997;77,4500;Казахстанский тенге
1;04.10.1997;77,4500;Казахстанский тенге
1;03.10.1997;77,4200;Казахстанский тенге
1;02.10.1997;77,3000;Казахстанский тенге
1;01.10.1997;77,3500;Казахстанский тенге
1;30.09.1997;77,5500;Казахстанский тенге
1;27.09.1997;77,3300;Казахстанский тенге
1;26.09.1997;77,3500;Казахстанский тенге
1;25.09.1997;77,3300;Казахстанский тенге
1;24.09.1997;77,3000;Казахстанский тенге
1;23.09.1997;77,2600;Казахстанский тенге
1;20.09.1997;77,3100;Казахстанский тенге
1;19.09.1997;77,3200;Казахстанский тенге
1;18.09.1997;77,3000;Казахстанский тенге
1;17.09.1997;77,1700;Казахстанский тенге
1;16.09.1997;77,1000;Казахстанский тенге
1;13.09.1997;77,0900;Казахстанский тенге
1;12.09.1997;77,0700;Казахстанский тенге
1;11.09.1997;77,0900;Казахстанский тенге
1;10.09.1997;77,1500;Казахстанский тенге
1;09.09.1997;77,0900;Казахстанский тенге
1;06.09.1997;77,0400;Казахстанский тенге
1;05.09.1997;77,0400;Казахстанский тенге
1;04.09.1997;76,9800;Казахстанский тенге
1;03.09.1997;76,9900;Казахстанский тенге
1;02.09.1997;76,9700;Казахстанский тенге
1;30.08.1997;76,9700;Казахстанский тенге
1;29.08.1997;76,8100;Казахстанский тенге
1;28.08.1997;76,8200;Казахстанский тенге
1;27.08.1997;76,8100;Казахстанский тенге
1;26.08.1997;76,8300;Казахстанский тенге
1;23.08.1997;76,8000;Казахстанский тенге
1;22.08.1997;76,8300;Казахстанский тенге
1;21.08.1997;76,7900;Казахстанский тенге
1;20.08.1997;76,6500;Казахстанский тенге
1;19.08.1997;76,7000;Казахстанский тенге
1;16.08.1997;76,5600;Казахстанский тенге
1;15.08.1997;76,5600;Казахстанский тенге
1;14.08.1997;76,5400;Казахстанский тенге
1;13.08.1997;76,5300;Казахстанский тенге
1;12.08.1997;76,5500;Казахстанский тенге
1;09.08.1997;76,5400;Казахстанский тенге
1;08.08.1997;76,5900;Казахстанский тенге
1;07.08.1997;76,5700;Казахстанский тенге
1;06.08.1997;76,5900;Казахстанский тенге
1;05.08.1997;76,6000;Казахстанский тенге
1;02.08.1997;76,6000;Казахстанский тенге
1;01.08.1997;76,6200;Казахстанский тенге
1;31.07.1997;76,6300;Казахстанский тенге
1;30.07.1997;76,5400;Казахстанский тенге
1;29.07.1997;76,5200;Казахстанский тенге
1;26.07.1997;76,5000;Казахстанский тенге
1;25.07.1997;76,4900;Казахстанский тенге
1;24.07.1997;76,4600;Казахстанский тенге
1;23.07.1997;75,8100;Казахстанский тенге
1;22.07.1997;76,6900;Казахстанский тенге
1;19.07.1997;76,7600;Казахстанский тенге
1;18.07.1997;76,9100;Казахстанский тенге
1;17.07.1997;76,9300;Казахстанский тенге
1;16.07.1997;76,8400;Казахстанский тенге
1;15.07.1997;76,7600;Казахстанский тенге
1;12.07.1997;76,7500;Казахстанский тенге
1;11.07.1997;76,6400;Казахстанский тенге
1;10.07.1997;76,4700;Казахстанский тенге
1;09.07.1997;76,4400;Казахстанский тенге
1;08.07.1997;76,1000;Казахстанский тенге
1;05.07.1997;76,0800;Казахстанский тенге
1;04.07.1997;76,2200;Казахстанский тенге
1;03.07.1997;76,3000;Казахстанский тенге
1;02.07.1997;76,3300;Казахстанский тенге
1;01.07.1997;76,4100;Казахстанский тенге
1;28.06.1997;76,5300;Казахстанский тенге
1;27.06.1997;76,5700;Казахстанский тенге
1;26.06.1997;76,5200;Казахстанский тенге
1;25.06.1997;76,4900;Казахстанский тенге
1;24.06.1997;76,5100;Казахстанский тенге
1;21.06.1997;76,5200;Казахстанский тенге
1;20.06.1997;76,4800;Казахстанский тенге
1;19.06.1997;76,5100;Казахстанский тенге
1;18.06.1997;76,4600;Казахстанский тенге
1;17.06.1997;76,4000;Казахстанский тенге
1;14.06.1997;76,4500;Казахстанский тенге
1;12.06.1997;76,3600;Казахстанский тенге
1;11.06.1997;76,4700;Казахстанский тенге
1;10.06.1997;76,4600;Казахстанский тенге
1;07.06.1997;76,4000;Казахстанский тенге
1;06.06.1997;76,3900;Казахстанский тенге
1;05.06.1997;76,4000;Казахстанский тенге
1;04.06.1997;76,5800;Казахстанский тенге
1;03.06.1997;76,5400;Казахстанский тенге
1;31.05.1997;76,5500;Казахстанский тенге
1;30.05.1997;76,4100;Казахстанский тенге
1;29.05.1997;76,3000;Казахстанский тенге
1;28.05.1997;76,4800;Казахстанский тенге
1;27.05.1997;76,6200;Казахстанский тенге
1;24.05.1997;75,9400;Казахстанский тенге
1;23.05.1997;75,9600;Казахстанский тенге
1;22.05.1997;75,9000;Казахстанский тенге
1;21.05.1997;75,9000;Казахстанский тенге
1;20.05.1997;75,8500;Казахстанский тенге
1;17.05.1997;75,8800;Казахстанский тенге
1;16.05.1997;75,8300;Казахстанский тенге
1;15.05.1997;75,9000;Казахстанский тенге
1;14.05.1997;75,9200;Казахстанский тенге
1;13.05.1997;75,9900;Казахстанский тенге
1;09.05.1997;75,9100;Казахстанский тенге
1;08.05.1997;76,0300;Казахстанский тенге
1;07.05.1997;76,5400;Казахстанский тенге
1;06.05.1997;76,1900;Казахстанский тенге
1;01.05.1997;76,1800;Казахстанский тенге
1;30.04.1997;76,5300;Казахстанский тенге
1;29.04.1997;76,3500;Казахстанский тенге
1;26.04.1997;76,3000;Казахстанский тенге
1;25.04.1997;76,1000;Казахстанский тенге
1;24.04.1997;76,3500;Казахстанский тенге
1;23.04.1997;76,6500;Казахстанский тенге
1;22.04.1997;76,8100;Казахстанский тенге
1;19.04.1997;76,1700;Казахстанский тенге
1;18.04.1997;76,8100;Казахстанский тенге
1;17.04.1997;77,2600;Казахстанский тенге
1;16.04.1997;76,6500;Казахстанский тенге
1;15.04.1997;76,4000;Казахстанский тенге
1;12.04.1997;75,8500;Казахстанский тенге
1;11.04.1997;76,1300;Казахстанский тенге
1;10.04.1997;76,3400;Казахстанский тенге
1;09.04.1997;76,2500;Казахстанский тенге
1;08.04.1997;76,4400;Казахстанский тенге
1;05.04.1997;76,6200;Казахстанский тенге
1;04.04.1997;77,0900;Казахстанский тенге
1;03.04.1997;76,9900;Казахстанский тенге
1;02.04.1997;77,1100;Казахстанский тенге
1;01.04.1997;77,0300;Казахстанский тенге
1;29.03.1997;76,8300;Казахстанский тенге
1;28.03.1997;77,1000;Казахстанский тенге
1;27.03.1997;76,6100;Казахстанский тенге
1;26.03.1997;76,0500;Казахстанский тенге
1;25.03.1997;75,9400;Казахстанский тенге
1;22.03.1997;76,0600;Казахстанский тенге
1;21.03.1997;76,0900;Казахстанский тенге
1;20.03.1997;76,0100;Казахстанский тенге
1;19.03.1997;75,8800;Казахстанский тенге
1;18.03.1997;75,8500;Казахстанский тенге
1;15.03.1997;75,7700;Казахстанский тенге
1;14.03.1997;75,7300;Казахстанский тенге
1;13.03.1997;75,6400;Казахстанский тенге
1;12.03.1997;75,4600;Казахстанский тенге
1;08.03.1997;75,3400;Казахстанский тенге
1;07.03.1997;75,4000;Казахстанский тенге
1;06.03.1997;75,7800;Казахстанский тенге
1;05.03.1997;75,2600;Казахстанский тенге
1;04.03.1997;75,0000;Казахстанский тенге
1;01.03.1997;75,0600;Казахстанский тенге
1;28.02.1997;75,1200;Казахстанский тенге
1;27.02.1997;75,0200;Казахстанский тенге
1;26.02.1997;74,9900;Казахстанский тенге
1;25.02.1997;74,7200;Казахстанский тенге
1;22.02.1997;75,1200;Казахстанский тенге
1;21.02.1997;75,3300;Казахстанский тенге
1;20.02.1997;75,3300;Казахстанский тенге
1;19.02.1997;75,0800;Казахстанский тенге
1;18.02.1997;74,9300;Казахстанский тенге
1;15.02.1997;74,8900;Казахстанский тенге
1;14.02.1997;74,8800;Казахстанский тенге
1;13.02.1997;74,6000;Казахстанский тенге
1;12.02.1997;74,3900;Казахстанский тенге
1;11.02.1997;74,2600;Казахстанский тенге
1;08.02.1997;74,2500;Казахстанский тенге
1;07.02.1997;74,3500;Казахстанский тенге
1;06.02.1997;74,4400;Казахстанский тенге
1;05.02.1997;74,3200;Казахстанский тенге
1;04.02.1997;74,3100;Казахстанский тенге
1;01.02.1997;74,2800;Казахстанский тенге
1;31.01.1997;74,3000;Казахстанский тенге
1;30.01.1997;74,5000;Казахстанский тенге
1;29.01.1997;74,2000;Казахстанский тенге
1;28.01.1997;74,0300;Казахстанский тенге
1;25.01.1997;74,2500;Казахстанский тенге
1;24.01.1997;74,0800;Казахстанский тенге
1;23.01.1997;74,0400;Казахстанский тенге
1;22.01.1997;73,9400;Казахстанский тенге
1;21.01.1997;73,9700;Казахстанский тенге
1;18.01.1997;73,9700;Казахстанский тенге
1;17.01.1997;73,9400;Казахстанский тенге
1;16.01.1997;74,1400;Казахстанский тенге
1;15.01.1997;73,8200;Казахстанский тенге
1;14.01.1997;73,8600;Казахстанский тенге
1;11.01.1997;73,8400;Казахстанский тенге
1;10.01.1997;74,2100;Казахстанский тенге
1;09.01.1997;74,1200;Казахстанский тенге
1;07.01.1997;74,0800;Казахстанский тенге
1;06.01.1997;74,9000;Казахстанский тенге
1;01.01.1997;75,1400;Казахстанский тенге
1;31.12.1996;75,2300;Казахстанский тенге
1;28.12.1996;75,3200;Казахстанский тенге
1;27.12.1996;75,7100;Казахстанский тенге
1;26.12.1996;75,9800;Казахстанский тенге
1;25.12.1996;76,0800;Казахстанский тенге
1;24.12.1996;75,7700;Казахстанский тенге
1;21.12.1996;76,1800;Казахстанский тенге
1;20.12.1996;75,6000;Казахстанский тенге
1;19.12.1996;75,2600;Казахстанский тенге
1;18.12.1996;75,4800;Казахстанский тенге
1;17.12.1996;75,3100;Казахстанский тенге
1;16.12.1996;75,3700;Казахстанский тенге
1;15.12.1996;76,0000;Казахстанский тенге
1;12.12.1996;75,4100;Казахстанский тенге
1;11.12.1996;75,1000;Казахстанский тенге
1;10.12.1996;74,8900;Казахстанский тенге
1;07.12.1996;75,0800;Казахстанский тенге
1;06.12.1996;75,2200;Казахстанский тенге
1;05.12.1996;75,6500;Казахстанский тенге
1;04.12.1996;74,9600;Казахстанский тенге
1;03.12.1996;74,9400;Казахстанский тенге
1;30.11.1996;75,7400;Казахстанский тенге
1;29.11.1996;76,2300;Казахстанский тенге
1;28.11.1996;76,2900;Казахстанский тенге
1;27.11.1996;76,4000;Казахстанский тенге
1;26.11.1996;76,4300;Казахстанский тенге
1;23.11.1996;76,7900;Казахстанский тенге
1;22.11.1996;76,8400;Казахстанский тенге
1;21.11.1996;77,0500;Казахстанский тенге
1;20.11.1996;77,1500;Казахстанский тенге
1;19.11.1996;77,2500;Казахстанский тенге
1;16.11.1996;77,4800;Казахстанский тенге
1;15.11.1996;77,3900;Казахстанский тенге
1;14.11.1996;77,6000;Казахстанский тенге
1;13.11.1996;77,3600;Казахстанский тенге
1;12.11.1996;77,4700;Казахстанский тенге
1;11.11.1996;77,5000;Казахстанский тенге
1;07.11.1996;77,5500;Казахстанский тенге
1;06.11.1996;77,3300;Казахстанский тенге
1;05.11.1996;77,5000;Казахстанский тенге
1;02.11.1996;77,5500;Казахстанский тенге
1;01.11.1996;77,7100;Казахстанский тенге
1;31.10.1996;77,7400;Казахстанский тенге
1;30.10.1996;77,7000;Казахстанский тенге
1;29.10.1996;77,6400;Казахстанский тенге
1;26.10.1996;77,7400;Казахстанский тенге
1;25.10.1996;77,7200;Казахстанский тенге
1;24.10.1996;77,5000;Казахстанский тенге
1;23.10.1996;77,3700;Казахстанский тенге
1;22.10.1996;77,3900;Казахстанский тенге
1;19.10.1996;77,6700;Казахстанский тенге
1;18.10.1996;77,7800;Казахстанский тенге
1;17.10.1996;77,8300;Казахстанский тенге
1;16.10.1996;77,8700;Казахстанский тенге
1;15.10.1996;77,8200;Казахстанский тенге
1;12.10.1996;78,9100;Казахстанский тенге
1;11.10.1996;77,7900;Казахстанский тенге
1;10.10.1996;77,5800;Казахстанский тенге
1;09.10.1996;77,5200;Казахстанский тенге
1;08.10.1996;77,2400;Казахстанский тенге
1;05.10.1996;77,4800;Казахстанский тенге
1;04.10.1996;77,5300;Казахстанский тенге
1;03.10.1996;77,5300;Казахстанский тенге
